ID,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGLO,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_amide,fr_benzene,fr_ester,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond
60,16.482929205039802,-7.27710169166798,16.482929205039802,2.05688638822266,0.019008484607041,1000.07,930.518,999.476056368002,394,0.30213401417178604,-0.46553660543637393,0.46553660543637393,0.30213401417178604,0.5,0.857142857142857,1.21428571428571,10.157295745719802,-0.24596712263021903,-2.6778340657313198,-2.9031307368057595,1.0294230409118701e-16,-1.04828382225353,6.452114799895151,4801.43543429109,112.59061097923299,101.87339158784901,32.8733915878491,60.671015658816394,49.6296508469625,16.0886312407157,10.0154037255673,10.0154037255673,5.462100057900269,5.462100057900269,2.87030354340544,2.87030354340544,-6.36,14.1933411859886,33.2219943289225,24.2698545019955,501.619367800315,57.030975837959204,30.0894623417482,8.4710524699692,45.461475976737496,17.7215391880545,5.969305287951849,63.5739733038496,15.189653174896,16.7193135902078,71.5390755625221,105.11233848061899,61.8135378734906,178.27319960927798,59.133922852115404,5.72479862893054,47.048533294626296,0.0,114.853354922895,58.78236495184521,34.8755288283145,0.0,31.8588801197303,0.0,204.984036177096,52.6822347945183,161.526371726679,34.8755288283145,12.764651441667098,0.0,403.44,314.693704849797,39.1331970825475,23.9726859203591,40.8006971813603,80.0914180539416,583.650684242209,149.750876206101,2.63073225505675,-8.62371166979608,-40.0163451820425,-42.9450030303312,-54.716033626370404,-68.3145325281604,0.627906976744186,70,13,27,1,1,0,0,18,13,27,35,1,1,1,-3.9243000000000094,240.96189999999902,0,4,0,0,0,10,10,3,6,0,6,9,0,1,0,0,0
61,15.9427761754121,-6.91559670430102,15.9427761754121,1.80499721018801,0.037115038711084,817.8510000000019,762.4110000000001,817.381762060002,322,0.269369855505476,-0.3960437143892371,0.3960437143892371,0.269369855505476,0.5964912280701751,1.01754385964912,1.43859649122807,10.2282632371373,-0.245957202518133,-2.67863470730077,-2.90318309535497,8.0219911862562e-17,-1.04957128397585,6.155175239713071,3671.24737556209,90.78964607091179,81.64864671645759,26.648646716457602,48.9171442612928,39.6549059755709,13.022134659788001,8.17176002915416,8.17176002915416,4.50244377451071,4.50244377451071,2.3184663837609505,2.3184663837609505,-5.27,11.6868961307281,25.8025394290394,18.4836518657809,405.523594378494,47.185304693051904,30.0894623417482,8.4710524699692,55.844635778207795,5.90717972935151,0.0,58.77943611977779,15.189653174896,5.573104530069269,51.46236642660129,77.3328670684061,47.030001293553,145.81313005008602,53.1646175641636,4.293598971697899,47.048533294626296,0.0,95.2556130029409,45.6643944660126,11.625176276104801,0.0,31.8588801197303,0.0,179.356752554971,43.150834656646396,124.10876857651199,11.625176276104801,12.764651441667098,0.0,356.91,252.758334603848,32.8794987729416,14.3836115522155,30.955026036453,71.8885926601738,457.78581209898806,132.162039907062,0.5873769810203361,-2.6891521357348998,-35.0062734020457,-35.2253025979636,-42.579113097361706,-52.2020544206318,0.666666666666667,57,12,24,1,1,0,0,15,12,24,26,1,1,1,-5.112700000000009,191.8431,0,3,0,0,0,9,9,3,6,0,6,9,0,0,0,0,0
62,16.04007779055,-6.984558169440531,16.04007779055,1.7868261791066298,0.037115038711084,817.8510000000019,762.4110000000001,817.381762060002,322,0.269369855505476,-0.3960437143892371,0.3960437143892371,0.269369855505476,0.5964912280701751,1.01754385964912,1.43859649122807,10.2299346426534,-0.24595720251805103,-2.67844507079325,-2.90317736596818,8.22986241077847e-17,-1.04921783567866,6.2157159774721205,3671.24737556209,90.78964607091179,81.64864671645759,26.648646716457602,48.9171442612928,39.6549059755709,13.022134659788001,8.17176002915416,8.17176002915416,4.50244377451071,4.50244377451071,2.3184663837609505,2.3184663837609505,-5.27,11.6868961307281,25.8025394290394,18.4836518657809,405.523594378494,47.185304693051904,30.0894623417482,8.4710524699692,55.844635778207795,5.90717972935151,0.0,58.77943611977779,15.189653174896,5.573104530069269,51.46236642660129,77.3328670684061,47.030001293553,145.81313005008602,53.1646175641636,4.293598971697899,47.048533294626296,0.0,95.2556130029409,45.6643944660126,11.625176276104801,0.0,31.8588801197303,0.0,179.356752554971,43.150834656646396,124.10876857651199,11.625176276104801,12.764651441667098,0.0,356.91,252.758334603848,35.621015885282,14.3836115522155,30.955026036453,69.1470755478334,458.03093819581903,132.188986228618,0.576497565469708,-2.7303060981369103,-35.0197867341046,-35.312700417601796,-42.680537894238704,-52.2197575124924,0.666666666666667,57,12,24,1,1,0,0,15,12,24,26,1,1,1,-5.112700000000009,191.8431,0,3,0,0,0,9,9,3,6,0,6,9,0,0,0,0,0
63,16.0726109796453,-6.96272996876383,16.0726109796453,1.7878676230736297,0.037220255168702004,831.878000000002,774.422,831.3974121240021,328,0.272301618511264,-0.396043535734234,0.396043535734234,0.272301618511264,0.568965517241379,1.0,1.41379310344828,10.1492863692783,-0.24604875299712603,-2.67875714157889,-2.9031780383731096,9.504103073994921e-17,-1.04956748465037,6.26022435270516,3777.2186237830797,93.28964607091179,84.14864671645759,27.148646716457602,50.128469126698,40.9049059755709,13.272134659788001,8.42176002915416,8.42176002915416,4.73437651025619,4.73437651025619,2.40048900670908,2.40048900670908,-5.27,11.7190381956975,25.8744151102673,17.4754097671892,414.698477493227,47.185304693051904,30.0894623417482,8.4710524699692,55.844635778207795,5.90717972935151,0.0,58.77943611977779,15.189653174896,5.573104530069269,58.314258543897,80.9661755209505,45.659242737382705,148.554647162426,53.1646175641636,4.293598971697899,47.048533294626296,0.0,102.10750512023701,45.6643944660126,11.1462090601385,0.0,31.8588801197303,0.0,179.356752554971,43.150834656646396,133.702177806148,11.1462090601385,12.764651441667098,0.0,356.91,259.131259505178,35.621015885282,14.3836115522155,30.955026036453,71.8885926601738,475.89839011713303,133.016139719346,0.303546853269041,-6.0008708868689595,-35.4523313561473,-32.639097961974,-43.1684380656874,-57.8740050857368,0.6764705882352939,58,12,24,1,1,0,0,15,12,24,27,1,1,1,-4.72260000000001,196.4601,0,3,0,0,0,9,9,3,6,0,6,9,0,0,0,0,0
64,16.5096861696736,-7.27766149780547,16.5096861696736,2.02298482698485,0.026284928324733,972.060000000002,902.508,971.481141748002,384,0.272301618511264,-0.3960437143892371,0.3960437143892371,0.272301618511264,0.5,0.867647058823529,1.25,3.1948841491285e-15,-0.24604881502495698,-2.67801706674391,-2.9031388619714,1.0977379017303699e-16,-1.04831305914353,6.533288352080481,4685.4659466383,111.01326071004299,100.96514329738501,31.965143297385303,59.8151736111598,49.1296508469625,15.6803829502518,9.87588417438609,9.87588417438609,5.55030405436311,5.55030405436311,2.8804617967122597,2.8804617967122597,-5.87,13.5022462037957,31.983150557804898,21.8324947378092,490.86026236669096,57.40292107526629,30.0894623417482,8.4710524699692,46.8926756339701,17.7215391880545,0.0,58.77943611977779,15.189653174896,16.7193135902078,84.76389258114709,97.9675394889436,53.88379407440411,172.479849106343,53.1646175641636,7.15599828616317,47.048533294626296,0.0,114.853354922895,58.78236495184521,34.3965616123482,0.0,31.8588801197303,0.0,205.55473873748403,43.150834656646396,160.15561317050899,34.3965616123482,12.764651441667098,0.0,397.37,308.245432345879,34.3386598984757,23.9726859203591,41.1726424186675,80.15185915500399,581.241362597461,137.720792989189,6.14853996215919,-11.787848270095699,-37.2268920475262,-39.805494566986,-54.6328913773001,-68.90756928690139,0.6428571428571429,68,14,26,1,1,0,0,17,14,26,35,1,1,1,-4.105000000000009,236.031699999999,0,5,0,0,0,9,9,3,6,0,6,9,0,0,0,0,0
65,16.553625522699498,-7.338857389617621,16.553625522699498,2.12528316675003,0.024479383127633998,990.075000000002,918.507,989.4917064320019,392,0.272301618511264,-0.39626326271543505,0.39626326271543505,0.272301618511264,0.5362318840579711,1.01449275362319,1.4927536231884098,2.93764287959364e-15,-0.24604887508941603,-2.6824824675420698,-2.9031928456319203,3.97907442654772e-17,-1.10573355785206,6.56124307095159,4732.80957471174,113.565666952851,103.37339158784901,32.3733915878491,61.093141712488496,50.2420232826583,15.884507095483801,10.182070392234,10.182070392234,5.65236612697908,5.65236612697908,2.9449502366083102,2.9449502366083102,-5.65,13.6440779939637,31.473200478520102,22.5505040157158,499.240710409534,62.5117292663735,30.0894623417482,8.4710524699692,54.2310550205542,11.814359458703,0.0,58.77943611977779,15.189653174896,11.1462090601385,84.76389258114709,94.65698485524851,64.4870112305469,178.95941585362,53.1646175641636,8.587197943395811,47.048533294626296,0.0,126.827330635208,58.78236495184521,22.7713853362434,0.0,31.8588801197303,0.0,217.695797396807,43.150834656646396,167.89929662800898,22.7713853362434,12.764651441667098,0.0,417.6,308.594231782087,34.3386598984757,23.9726859203591,46.2814506097747,82.9538173684069,599.53444255499,138.429698478626,9.20986713197964,-14.6953520856579,-38.016431451678294,-37.119834241213205,-61.5563137990401,-70.36940992133941,0.69047619047619,69,15,27,1,1,0,0,18,15,27,37,1,1,1,-4.91020000000002,237.515499999999,0,6,0,0,0,9,9,3,6,0,6,9,0,0,0,0,0
66,16.5818113779856,-7.386519207556041,16.5818113779856,2.04858045596356,0.024479383127633998,990.075000000002,918.507,989.4917064320019,392,0.272301618511264,-0.39626326271543505,0.39626326271543505,0.272301618511264,0.5362318840579711,1.01449275362319,1.4927536231884098,3.3280684436178304e-15,-0.246048875089418,-2.6842471611635,-2.9032117358871603,3.0262921182992104e-17,-1.10573221862419,6.578600623592581,4732.8095747117495,113.565666952851,103.37339158784901,32.3733915878491,61.093141712488496,50.2420232826583,15.884507095483801,10.182070392234,10.182070392234,5.65236612697908,5.65236612697908,2.9449502366083102,2.9449502366083102,-5.65,13.6440779939637,31.473200478520102,22.5505040157158,499.240710409535,62.5117292663735,30.0894623417482,8.4710524699692,54.2310550205542,11.814359458703,0.0,58.77943611977779,15.189653174896,11.1462090601385,84.76389258114709,94.65698485524851,64.4870112305469,178.95941585362,53.1646175641636,8.587197943395811,47.048533294626296,0.0,126.827330635208,58.78236495184521,22.7713853362434,0.0,31.8588801197303,0.0,217.695797396807,43.150834656646396,167.89929662800898,22.7713853362434,12.764651441667098,0.0,417.6,308.594231782087,34.3386598984757,23.9726859203591,46.2814506097747,82.9538173684069,599.649668451774,138.436766279229,9.20045005459764,-14.719780162079001,-38.023669295653896,-37.0761779867342,-61.6749837383696,-70.37560693609821,0.69047619047619,69,15,27,1,1,0,0,18,15,27,37,1,1,1,-4.9102000000000094,237.515499999999,0,6,0,0,0,9,9,3,6,0,6,9,0,0,0,0,0
67,16.4973067610092,-7.29172412515481,16.4973067610092,2.02781477564717,0.024398906611801004,976.0480000000019,906.4960000000001,975.476056368002,386,0.269369855505476,-0.39626326271543505,0.39626326271543505,0.269369855505476,0.529411764705882,0.9558823529411759,1.36764705882353,3.2228578496253298e-15,-0.24599213028350603,-2.6829388297834904,-2.90322718661838,7.76239294573157e-17,-1.10572914396584,6.4913275066767,4623.56376509581,111.065666952851,100.87339158784901,31.8733915878492,59.8818168470833,48.9920232826583,15.634507095483801,9.93207039223399,9.93207039223399,5.420433391233599,5.420433391233599,2.86292761366018,2.86292761366018,-5.65,13.602083535896801,31.4050104375698,22.898934931432198,490.06582729480203,62.5117292663735,30.0894623417482,8.4710524699692,54.2310550205542,11.814359458703,0.0,58.77943611977779,15.189653174896,11.1462090601385,77.9120004638514,91.0236764027042,65.8577697867172,176.21789874128,53.1646175641636,8.587197943395811,47.048533294626296,0.0,119.97543851791299,58.78236495184521,23.2503525522097,0.0,31.8588801197303,0.0,217.695797396807,43.150834656646396,158.305887398373,23.2503525522097,12.764651441667098,0.0,417.6,302.22130688075697,34.3386598984757,23.9726859203591,46.2814506097747,80.21230025606641,581.348735932388,137.575598666342,9.49789951143321,-11.2737211726634,-37.570373497576604,-39.888176507446396,-60.9727307785242,-64.5505654872857,0.682926829268293,68,15,27,1,1,0,0,18,15,27,36,1,1,1,-5.3003000000000196,232.8985,0,6,0,0,0,9,9,3,6,0,6,9,0,0,0,0,0
68,12.715059996220699,-3.75647274187453,12.715059996220699,0.516689814814816,0.732691400471586,196.25,180.122,196.121177752,78,0.327523209887097,-0.42500232098749297,0.42500232098749297,0.327523209887097,1.42857142857143,2.14285714285714,2.71428571428571,3.88286579265086e-16,-0.249189998656847,-2.53631295051023,-2.4891853901903196,2.05367864241346e-16,-1.07818266733044,4.23931295882394,831.473002720961,24.3009649083212,22.7109237719276,6.710923771927639,12.997235793480302,11.189373812530802,3.2811255220669002,2.2703505423684702,2.2703505423684702,1.3373369614767399,1.3373369614767399,0.720098400793124,0.720098400793124,-1.32,2.1030357000441597,3.817962024678,1.7846726625273899,105.746315866895,5.2095338210438,5.69392799484846,0.0,0.0,0.0,6.99046655228464,9.778515705019029,0.0,27.407568469182703,5.89395768536308,25.0845774717462,13.2375817618334,27.2021118208297,0.0,0.0,9.71438616285343,0.0,39.1954838399089,0.0,27.9145552796355,0.0,5.559266895052009,0.0,14.9239199838972,0.0,71.14471817215909,10.967432394886599,1.43119965723263,0.0,55.12,67.0459095773788,4.79453718407182,0.0,10.193512341991001,21.9925779997859,119.128261526833,15.836981292516999,3.87810893801965,-5.1851922713529905,-7.510098261526831,0.0,-1.5377546296296298,-14.9436399281935,0.6,14,1,4,0,0,0,1,4,1,4,7,0,0,1,1.7274,53.8595,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
69,12.8853406084656,-4.05250578703704,12.8853406084656,0.616689814814816,0.777308626213345,210.27700000000002,192.13299999999998,210.136827816,84,0.327523211838736,-0.42500214958595095,0.42500214958595095,0.327523211838736,1.4,2.2,2.8,4.88804782208049e-16,-0.24926707047080698,-2.59414638540984,-2.5117721486103397,5.0315836916216905e-17,-1.1060482506473401,4.34903963223427,938.833884686783,26.8009649083212,25.2109237719276,7.210923771927639,14.247235793480302,12.439373812530802,3.5311255220669002,2.3953505423684702,2.3953505423684702,1.4623369614767399,1.4623369614767399,0.779299250511872,0.779299250511872,-1.32,2.1915645087236,4.4663705466323,2.19316708882872,114.921198981627,5.2095338210438,5.69392799484846,0.0,0.0,0.0,6.99046655228464,9.778515705019029,0.0,27.407568469182703,6.37292490132938,33.7200522694497,13.2375817618334,29.9436289331702,0.0,0.0,9.71438616285343,0.0,45.5684087412382,0.0,27.9145552796355,0.0,5.559266895052009,0.0,14.9239199838972,0.0,80.2591601858289,10.967432394886599,1.43119965723263,0.0,55.12,73.4188344787082,4.79453718407182,0.0,10.193512341991001,24.734095112126397,135.56770207388502,15.988979591836697,3.89043886999244,-5.53045162509448,-7.876851733749059,0.0,-5.71803819444445,-15.405112315759599,0.6363636363636359,15,1,4,0,0,0,1,4,1,4,8,0,0,1,2.1175,58.4765,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
70,12.5976706253553,-5.00721489984883,12.5976706253553,1.5084841664384898,0.19465743352785397,322.314,300.138,322.13761566400103,128,0.332067454672351,-0.480080152252997,0.480080152252997,0.332067454672351,0.8636363636363641,1.45454545454545,2.0,3.3552118123101393e-15,-0.18071552208981198,-2.6722285872381697,-2.85802170728409,7.49052345788238e-18,-1.0599536202486202,7.788595961716111,1095.34449120496,35.9222852518809,32.160413514710804,10.1604135147108,19.374862846622698,15.2130889961746,4.77742035285537,2.8129858445436096,2.8129858445436096,1.4206728040072,1.4206728040072,0.620047763641706,0.620047763641706,-1.75,4.41,10.9026729726857,8.517620821488089,157.767889273324,36.1636676621128,14.859469093355699,6.08001802694999,2.86239931446527,4.293598971697899,17.907915863855603,9.58907436814364,4.79453718407182,0.0,32.11249407262,20.2665708046185,6.8537927808511,63.3127150069613,17.907915863855603,7.15599828616317,10.6196267065768,0.0,37.2345776676374,19.5527046115482,0.0,0.0,10.6196267065768,0.0,83.9828637090544,14.3836115522155,39.6801530465414,0.0,2.8236841566564,4.293598971697899,176.42,85.3148248496179,14.3836115522155,0.0,25.544040955536104,30.541060785372895,168.154348865775,36.7833484163621,13.9727283113332,0.0,-8.10823010934505,-9.66535219425236,-18.506337629511897,-13.880505660361099,0.75,22,7,10,0,0,0,0,10,7,10,15,0,0,0,-2.3199,73.4324,3,2,0,3,3,3,0,0,2,0,0,0,0,0,0,0,0
71,13.4823428778794,-4.87713784455217,13.4823428778794,1.10075296452298,0.23524779590083603,418.402,396.226,418.13761566400103,160,0.325704313909514,-0.504242102136699,0.504242102136699,0.325704313909514,0.766666666666667,1.33333333333333,1.8666666666666698,11.1549896092004,-0.18928193191948,-2.65325460451323,-2.7437393422679706,1.2898875047235299,-1.07662067121886,2.87353564360236,1778.29522591508,40.8504884821564,36.1604135147108,14.1604135147108,23.626987056455697,17.7130889961746,7.27742035285537,4.77327618268491,4.77327618268491,2.8848227939085604,2.8848227939085604,1.59143011551741,1.59143011551741,-3.95,6.79430697004555,10.0075684528795,5.534395048948539,202.42230922786598,36.1636676621128,6.0178924683496495,25.821731489792,0.0,18.9703577448662,5.969305287951849,9.58907436814364,4.79453718407182,12.0848374153266,43.288449534641295,17.4629281336777,20.722212876585502,63.3127150069613,17.7836647466549,7.15599828616317,10.6196267065768,0.0,25.1366671723378,6.496859684315949,47.3814152293738,22.9980473331356,10.6196267065768,22.9980473331356,61.5672564837871,4.79453718407182,60.3961303980791,36.2545122459798,2.8236841566564,1.43119965723263,176.42,130.416280872395,14.3836115522155,0.0,25.544040955536104,30.541060785372895,173.61584611318298,39.6202641840606,17.4432513037316,-3.05875644823263,-12.501470598312599,-12.300479303347302,-14.503325565227598,-4.5653296858548,0.25,30,7,10,0,0,2,2,8,7,10,13,0,0,2,1.2923,104.6174,1,0,4,1,1,3,2,0,2,0,0,2,2,0,2,4,4
72_A,15.261486829525099,-6.290073312503719,15.261486829525099,1.40117323917927,0.052027866173969005,882.789000000002,840.453,882.255558504001,336,0.33239473870900704,-0.5042421021332489,0.5042421021332489,0.33239473870900704,0.47619047619047605,0.7460317460317459,0.9841269841269841,11.7354180083273,-0.246776457716427,-2.63000959398486,-2.87075762249457,1.6514852027279299,-1.0201422993648601,2.37279570926604,3695.8627263553003,82.4165199139366,71.53175080134929,29.5317508013493,47.2980435487626,35.352659938653204,15.2198886228703,10.263642330206801,10.263642330206801,6.240935038768951,6.240935038768951,3.56307879813706,3.56307879813706,-8.31,15.863227012767599,20.7819136214465,12.1430362302549,414.93957733340596,76.7223181277737,18.24005408085,61.021800874721606,17.7215391880545,26.3087371314503,17.907915863855603,28.7672231044309,14.3836115522155,18.1272561229899,56.81018859786679,12.336827005532,64.9668632076135,137.608081819766,53.3509942399646,8.587197943395811,31.8588801197303,0.0,56.849407837785904,19.4905790529478,71.07212284406059,34.497070999703396,31.8588801197303,34.497070999703396,148.37535186885,42.9778119658311,92.75239906430001,54.38176836896971,8.4710524699692,0.0,374.88,267.119055094193,36.9917744414523,14.3836115522155,44.863438008043396,49.9564557614503,362.49886283668604,131.675231053211,13.015589471877698,-5.684923930638651,-40.8877763429709,-32.934221581588105,-18.617579032894,-32.5651824736836,0.307692307692308,63,12,24,1,1,3,3,18,12,24,21,1,1,4,-2.2268999999999903,208.7685,0,0,6,0,0,9,9,0,6,0,0,6,3,3,3,6,6
72_B,15.355946706068302,-6.45317917985066,15.355946706068302,1.3601096455741497,0.040492024660946,900.804000000002,856.452,900.266123188001,344,0.332394737987703,-0.5042421021332489,0.5042421021332489,0.332394737987703,0.421875,0.75,1.046875,11.735374555148802,-0.246780696652405,-2.6113698023289103,-2.8549050339622,1.57246162353603,-1.0618784699735,2.73689529481298,4122.85314575114,85.1236266951231,73.9399990918132,29.939999091813103,48.7122571111357,36.169156519581,15.2198886228703,10.161580257590801,10.161580257590801,6.0461752631783305,6.0461752631783305,3.3737065123956604,3.3737065123956604,-8.35,16.0853581546393,22.4800735745708,13.5796323444312,423.40361227841004,82.20307155618809,12.1600360539,61.021800874721606,19.1527388452872,27.739936788683,17.907915863855603,28.7672231044309,14.3836115522155,18.1272561229899,56.81018859786679,12.336827005532,71.0468812345635,143.08883524818,53.3509942399646,11.449597257861098,31.8588801197303,0.0,56.849407837785904,19.4905790529478,71.07212284406059,34.497070999703396,31.8588801197303,34.497070999703396,160.02416790829798,38.240949012031,92.75239906430001,54.38176836896971,8.4710524699692,1.43119965723263,406.11,267.119055094193,36.30327740084321,9.58907436814364,50.3441914364578,58.30188930059651,367.893009231215,129.057447532398,20.412993269193002,-5.59888769706441,-39.900955093519705,-32.1298837033748,-17.930107433669104,-31.8036161051773,0.307692307692308,64,14,25,0,0,3,3,19,14,25,30,0,0,3,-2.7067999999999905,212.5311,1,1,6,1,1,9,8,0,6,0,0,6,3,2,3,6,6
72_C,14.2327556204255,-5.49831977141788,14.2327556204255,1.22804497671023,0.08762651777656501,606.541000000001,576.3009999999999,606.180937020001,232,0.331211357444291,-0.5042421021332489,0.5042421021332489,0.331211357444291,0.627906976744186,1.11627906976744,1.53488372093023,11.735116805887802,-0.246779536113488,-2.59786432253762,-2.84382055967112,1.2936675084465,-1.06186774980061,3.01821321467431,2557.08194339292,57.6514533904776,50.0960821580301,20.096082158030104,32.946242594881504,24.384936540029898,10.1465924152469,6.740366147521911,6.740366147521911,3.96586358358869,3.96586358358869,2.1860135796833102,2.1860135796833102,-5.58,10.602725708203401,14.8766111792745,9.21712619777718,285.546579087243,56.62896551359679,6.08001802694999,40.6812005831477,13.245559115935599,18.9703577448662,11.938610575903699,19.1781487362873,9.58907436814364,12.0848374153266,37.8734590652445,8.22455133702132,49.391260165359,97.21947464159142,35.5673294933097,8.587197943395811,21.239253413153502,0.0,37.8996052251906,12.993719368631899,47.3814152293738,22.9980473331356,21.239253413153502,22.9980473331356,110.565717285347,23.9150116900873,61.834932709533504,36.2545122459798,5.6473683133128,1.43119965723263,281.15,178.079370062795,28.7672231044309,0.0,35.3897121004433,41.649737380113,241.17164912759102,81.9170226277574,17.1503432481134,-3.30003855408651,-23.5251396883397,-19.0394662748118,-10.5925040838187,-19.2818664024056,0.307692307692308,43,10,17,0,0,2,2,13,10,17,20,0,0,2,-1.96449999999999,142.9416,1,1,4,1,1,6,5,0,4,0,0,4,2,1,2,4,4
73,15.353209147219,-6.5247607863696695,15.353209147219,1.7101053984982197,0.030346338013988,786.789000000002,736.3889999999999,786.328329520001,308,0.325696708349614,-0.48099478862669603,0.48099478862669603,0.325696708349614,0.47272727272727294,0.818181818181818,1.1636363636363602,10.2887502288809,-0.24596569150173,-2.6693305512721204,-2.8671620093187404,2.27928361046886e-16,-1.0515619892355401,10.282348307580401,3462.0971378609197,85.074103121288,75.71525422042158,25.7152542204216,46.157908897960205,36.5576036360169,12.41101122077,7.788562878058491,7.788562878058491,3.9705991548226,3.9705991548226,2.05546611233909,2.05546611233909,-5.71,11.8974683683728,25.333925916867297,22.187958327265896,386.03059967524297,36.7745764467319,14.859469093355699,2.8236841566564,16.107958430400902,23.446337816985103,23.877221151807397,53.98489893570599,19.984190358967897,16.7193135902078,58.7932257598633,74.6572753076505,41.5857698463804,142.61521985985598,53.4131197985649,5.72479862893054,25.8092798814728,5.71971697572627,95.96567786890041,19.4905790529478,34.8755288283145,0.0,16.339343682303,0.0,142.210863659018,43.150834656646396,131.37158415449,34.8755288283145,9.94096728501071,5.72479862893054,355.04,235.273902405927,34.932518844673,9.58907436814364,36.06383422756021,67.75459104840961,405.20578665455,122.196047296987,14.0352940871206,-9.62701459866988,-29.3360140921154,-26.6546508425847,-48.992733293827804,-29.8267152114597,0.545454545454545,55,11,22,0,0,0,0,17,10,22,33,0,0,0,-0.37509999999999105,185.7025,4,0,0,4,4,9,5,3,2,1,6,5,0,0,0,0,0
74,14.3568557623667,-5.3440471466364405,14.3568557623667,0.817998983006198,0.07198598092716099,425.44199999999995,398.226,425.191048204001,166,0.330577266699453,-0.504242102130128,0.504242102130128,0.330577266699453,1.1,1.96666666666667,2.63333333333333,10.339811344243302,-0.246271434496672,-2.6479493441789703,-2.8480640672431297,0.11042185800516098,-1.0620919976374699,4.68840876779652,1744.05693208077,45.6184376745875,41.093806010746796,14.093806010746802,25.3794223685148,19.8298739882466,6.92184754385529,4.4316243066939105,4.4316243066939105,2.53378914046914,2.53378914046914,1.37190117776894,1.37190117776894,-3.54,6.001346876924879,11.458769306319098,7.1274310435417405,211.00890359792703,41.7124445627131,6.0178924683496495,31.9475231736305,7.3383793865841405,8.76957904381677,5.969305287951849,14.9913827232172,4.79453718407182,6.0424187076633,31.682579335281,18.833686689847898,31.0182489830615,67.5916055603703,23.743219315398697,9.69590732677147,15.929440059865101,5.71971697572627,37.7135448836037,13.534812143198499,23.6907076146869,11.4990236665678,21.649157035591397,11.4990236665678,75.01385796726609,14.3259373219437,54.6293846067873,18.1272561229899,8.4710524699692,0.0,207.09,131.83046465904698,14.3836115522155,0.0,25.465595882195302,37.43830545273111,215.65724117632598,41.5063750626586,9.957356263101712,-2.62434647963035,-13.8499819219926,-14.7782267658168,-15.020707697985802,-9.091411075003741,0.444444444444444,30,9,12,0,0,1,1,8,8,12,15,0,0,1,-1.50193,105.8041,0,1,2,0,0,3,3,0,4,1,0,2,1,1,1,2,2
